model_display,dataset,performance_group,rank_within_group,sample_name,spot_recognition_mean,dice_mean,iou_mean,rmse_mean
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,best 10,9,sample_000116,0.9753485918045044,0.9876227378845216,0.9755594730377196,0.0169098116457462
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,best 10,10,sample_006744,0.9747509956359864,0.9843374490737916,0.9691597819328308,0.0139346020296216
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,1,sample_003501,0.2610694169998169,0.32455575466156,0.2139424681663513,0.2521749436855316
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,2,sample_001810,0.4895938634872436,0.4957155585289001,0.4915039241313934,0.0515496619045734
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,3,sample_000445,0.4933041930198669,0.4918760657310486,0.4840118885040283,0.0772126615047454
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,4,sample_001897,0.5407081246376038,0.6797087788581848,0.5238342881202698,0.3043938279151916
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,5,sample_007445,0.5483430624008179,0.4927691519260406,0.3778499960899353,0.0694326311349868
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,6,sample_008276,0.6077809929847717,0.6198791861534119,0.4501152038574219,0.0755234360694885
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,7,sample_007825,0.6390897631645203,0.7725387811660767,0.6296064257621765,0.133160650730133
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,8,sample_003894,0.6489304304122925,0.7218014001846313,0.630476713180542,0.0714613273739814
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,9,sample_002692,0.6747910380363464,0.7342931628227234,0.6508648991584778,0.0333315916359424
multi-output Tversky Loss ReduceLROnPlateau,Al_big_grains,worst 10,10,sample_005458,0.6946887969970703,0.7869585752487183,0.6881244778633118,0.0250274613499641
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,1,sample_009695,0.970445156097412,0.9747356176376344,0.9507379531860352,0.0156638268381357
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,2,sample_014924,0.9696975946426392,0.9761786460876464,0.9534691572189332,0.0118631785735487
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,3,sample_009474,0.96787029504776,0.9728270769119264,0.9471665620803832,0.0162736810743808
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,4,sample_014314,0.9658325910568236,0.9673516750335692,0.936887264251709,0.0121645964682102
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,5,sample_009394,0.9650999903678894,0.966349482536316,0.9348911046981812,0.0164195280522108
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,6,sample_015046,0.9634050130844116,0.9695984721183776,0.9410369992256165,0.0152461268007755
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,7,sample_017475,0.962643265724182,0.9624243974685668,0.9279590845108032,0.0123748118057847
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,8,sample_017173,0.9621618390083312,0.96525639295578,0.9330410361289978,0.0118648521602153
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,9,sample_013093,0.9618272185325624,0.9616068601608276,0.9260578155517578,0.0133698089048266
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,best 10,10,sample_017010,0.9618114233016968,0.9668477177619934,0.9360741376876832,0.0116021819412708
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,1,sample_009530,0.777979850769043,0.8470728993415833,0.7352268695831299,0.1141113340854644
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,2,sample_012855,0.7824745774269104,0.913204789161682,0.8408199548721313,0.1382067650556564
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,3,sample_015385,0.8069134950637817,0.8858540058135986,0.7953554391860962,0.1381254494190216
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,4,sample_011684,0.8150899410247803,0.9327847957611084,0.8740376830101013,0.1055298447608947
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,5,sample_009448,0.8233389854431152,0.8947044610977173,0.8094757795333862,0.1191316992044448
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,6,sample_014205,0.824138879776001,0.9189263582229614,0.850013017654419,0.1118754744529724
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,7,sample_010082,0.8288542032241821,0.9110217094421388,0.8367270231246948,0.1137315928936004
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,8,sample_009435,0.8297029733657837,0.9280015230178832,0.8659560680389404,0.1144817993044853
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,9,sample_010066,0.8305121064186096,0.9170417785644532,0.8467941284179688,0.1238068342208862
multi-output Tversky Loss ReduceLROnPlateau,Al_deformed_LoG,worst 10,10,sample_016560,0.8316859006881714,0.955819845199585,0.9154037833213806,0.085209384560585
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,1,sample_030055,0.9784238934516908,0.9851276874542236,0.9707390069961548,0.0162844602018594
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,2,sample_035302,0.971191704273224,0.9807321429252625,0.9622244834899902,0.0234763845801353
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,3,sample_032968,0.9662659168243408,0.9724104404449464,0.9464356899261476,0.0171584300696849
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,4,sample_035390,0.9632629156112672,0.9696063995361328,0.9412115216255188,0.0225261636078357
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,5,sample_028985,0.9619685411453248,0.9718153476715088,0.9452841281890868,0.0191723480820655
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,6,sample_026712,0.9613301753997804,0.9643677473068236,0.931214451789856,0.0198035892099142
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,7,sample_031478,0.961315929889679,0.9696689248085022,0.9413820505142212,0.0267453901469707
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,8,sample_032772,0.9613068103790284,0.9666441679000854,0.9355339407920836,0.0271789953112602
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,9,sample_028153,0.9611247777938844,0.9623112678527832,0.9277173280715942,0.0181852243840694
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,best 10,10,sample_030962,0.960626780986786,0.9651663899421692,0.933583438396454,0.0145786888897418
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,1,sample_033817,0.7472710609436035,0.9154070019721984,0.8457507491111755,0.1545788347721099
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,2,sample_032838,0.7627891302108765,0.8222744464874268,0.7008299827575684,0.14801687002182
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,3,sample_030707,0.7667548656463623,0.8755750060081482,0.780967116355896,0.1561770886182785
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,4,sample_033929,0.7709048986434937,0.9071608781814576,0.8392646312713623,0.0511173643171787
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,5,sample_028382,0.7891480922698975,0.8438955545425415,0.7440325021743774,0.0719079226255416
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,6,sample_034563,0.7969927191734314,0.8305690288543701,0.7243303060531616,0.0531501024961471
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,7,sample_033404,0.8031229972839355,0.938955783843994,0.8871258497238159,0.0663639307022094
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,8,sample_029777,0.8178908228874207,0.8732752799987793,0.7850897312164307,0.0205716155469417
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,9,sample_027792,0.8187133073806763,0.924261510372162,0.8623406887054443,0.0258825756609439
multi-output Tversky Loss ReduceLROnPlateau,Al_small_grains,worst 10,10,sample_028202,0.8237361311912537,0.860291600227356,0.7759077548980713,0.0396371223032474
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,1,sample_042391,0.9638022184371948,0.965855836868286,0.933997392654419,0.0167089346796274
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,2,sample_040988,0.962669849395752,0.9629545211791992,0.9286643266677856,0.0130783226341009
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,3,sample_043694,0.960157036781311,0.9606157541275024,0.924562931060791,0.0212920140475034
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,4,sample_037001,0.9596741795539856,0.9588291645050048,0.9213852882385254,0.0105121973901987
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,5,sample_043667,0.959469735622406,0.9596933722496032,0.922526717185974,0.0192049536854028
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,6,sample_038119,0.956677496433258,0.9557481408119202,0.9152806997299194,0.0170730836689472
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,7,sample_042097,0.9556028842926024,0.9570109844207764,0.9176978468894958,0.0149017730727791
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,8,sample_035746,0.9536960124969482,0.9527984857559204,0.9099553823471068,0.0124163143336772
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,9,sample_040279,0.9531872868537904,0.9507559537887572,0.906863808631897,0.0155896926298737
multi-output Tversky Loss ReduceLROnPlateau,Cu,best 10,10,sample_044389,0.9525508880615234,0.9499003887176514,0.90488600730896,0.0211060270667076
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,1,sample_043225,0.4772026538848877,0.6598966121673584,0.4942324757575989,0.3694493174552917
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,2,sample_038471,0.6487708687782288,0.7601233720779419,0.6413337588310242,0.1904214322566986
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,3,sample_041248,0.6568425893783569,0.7977406978607178,0.6656676530838013,0.2406308501958847
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,4,sample_036644,0.6826382875442505,0.8074740171432495,0.6818104982376099,0.1940977722406387
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,5,sample_038171,0.7272769212722778,0.8767027854919434,0.7824859619140625,0.1726645827293396
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,6,sample_042221,0.7303063869476318,0.8179850578308105,0.6922008991241455,0.1604773551225662
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,7,sample_040031,0.7322858572006226,0.9187387228012084,0.8497825860977173,0.1741148084402084
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,8,sample_043738,0.7323791980743408,0.8846838474273682,0.7933050990104675,0.1238599866628646
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,9,sample_043627,0.7413806915283203,0.8634669184684753,0.7597402334213257,0.194684699177742
multi-output Tversky Loss ReduceLROnPlateau,Cu,worst 10,10,sample_042550,0.7505285739898682,0.8381385803222656,0.725663959980011,0.1724055558443069
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,1,sample_049582,0.9879316091537476,0.9972290992736816,0.9944735765457152,0.0137275904417037
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,2,sample_045737,0.9865929484367372,0.9956513047218324,0.9913402795791626,0.0171220954507589
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,3,sample_047139,0.9857504367828368,0.9966146945953368,0.9932535886764526,0.0180262681096792
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,4,sample_045148,0.9852155447006226,0.9953604340553284,0.9907643795013428,0.0207278598099946
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,5,sample_047723,0.9846463203430176,0.9946659803390504,0.9893887639045716,0.0174322146922349
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,6,sample_050890,0.9846444129943848,0.9963759183883668,0.9927881956100464,0.0223545208573341
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,7,sample_051591,0.9844741821289062,0.9946154356002808,0.989289402961731,0.0214426778256893
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,8,sample_051926,0.9843950271606444,0.992612361907959,0.985336184501648,0.0197482891380786
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,9,sample_047444,0.984333038330078,0.993759036064148,0.987596035003662,0.0259741432964801
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,best 10,10,sample_052895,0.983965277671814,0.992193341255188,0.9845218062400818,0.018959330394864
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,1,sample_053146,0.6466492414474487,0.6083458662033081,0.4885769486427307,0.1380181163549423
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,2,sample_049705,0.7065064907073975,0.7315136790275574,0.5866971015930176,0.104929432272911
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,3,sample_048546,0.726721465587616,0.7853231430053711,0.6472694277763367,0.1522724330425262
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,4,sample_049474,0.7690832614898682,0.8063238859176636,0.6774635314941406,0.1229457855224609
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,5,sample_049115,0.7898672819137573,0.8924981951713562,0.8068129420280457,0.1189648658037185
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,6,sample_045691,0.7946522831916809,0.8035362362861633,0.6860683560371399,0.1216288730502128
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,7,sample_045372,0.8109778165817261,0.8339074850082397,0.7166340351104736,0.151565745472908
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,8,sample_047462,0.830696165561676,0.8305785655975342,0.7220155596733093,0.0878565236926078
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,9,sample_050328,0.8484190702438354,0.9042797088623048,0.8256036043167114,0.1083091497421264
multi-output Tversky Loss ReduceLROnPlateau,IN718_twins,worst 10,10,sample_044855,0.8656126856803894,0.8980292677879333,0.8160121440887451,0.0953529179096221
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,1,sample_064907,0.9725194573402404,0.9825071096420288,0.9656286239624025,0.0204322189092636
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,2,sample_066685,0.9671610593795776,0.9763606190681458,0.9539817571640016,0.0145762721076607
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,3,sample_064046,0.9666033983230592,0.9801080226898192,0.9610163569450378,0.026534516364336
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,4,sample_063988,0.9663698673248292,0.9685848951339722,0.939419150352478,0.0164731070399284
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,5,sample_067355,0.9647541046142578,0.9660699367523192,0.934463381767273,0.0164869781583547
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,6,sample_070996,0.9633926153182985,0.9689580798149108,0.9402535557746888,0.0171674452722072
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,7,sample_065195,0.963149905204773,0.9659136533737184,0.9341552257537842,0.0146623738110065
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,8,sample_063110,0.9623634815216064,0.96571683883667,0.9337459802627563,0.0216282457113266
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,9,sample_064309,0.9622354507446288,0.968373954296112,0.9387160539627076,0.0220588091760873
multi-output Tversky Loss ReduceLROnPlateau,Iron,best 10,10,sample_063598,0.9620380401611328,0.9620205163955688,0.9268497824668884,0.0152090210467576
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,1,sample_062506,0.5827078819274902,0.7123671770095825,0.5549397468566895,0.2113073766231537
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,2,sample_070356,0.5895971655845642,0.7193539142608643,0.610649824142456,0.2367037981748581
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,3,sample_063272,0.6281499862670898,0.6838926672935486,0.5269607305526733,0.0624459534883499
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,4,sample_066538,0.6327053308486938,0.7354438304901123,0.6440817713737488,0.0883919820189476
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,5,sample_062307,0.6562839150428772,0.6265327334403992,0.5350499153137207,0.0166714675724506
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,6,sample_066301,0.6636480689048767,0.831049919128418,0.7231968641281128,0.20209901034832
multi-output Tversky Loss ReduceLROnPlateau,Iron,worst 10,7,sample_064707,0.6809815168380737,0.8062870502471924,0.6797038316726685,0.1982733905315399
